"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",Industry
"392","japan","000"," World",2023,442199999,,0,"1  ",2.9,"","------Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,450110000,,0,"1  ",0,"","-Natural cork, raw or simply prepared","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,450190000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,450200000,,0,"1  ",0,"","Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers)",Other
"392","japan","000"," World",2023,450310000,,0,"1  ",0,"","-Corks and stoppers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,450390000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,450410000,,0,"1  ",0,"","-Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs","MFN current bound duty rates",Other
"392","japan","000"," World",2023,450490000,,0,"1  ",0,"","-Other A","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460121000,,0,"1  ",3.3,"","--Of bamboo","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460122000,,0,"1  ",3.3,"","--Of rattan","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460129100,,0,"1  ",6,"","---1 Of Igusa (Juncus effusus) or of Shichitoi (Cyperus tegetiformis)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460129910,,0,"1  ",3.3,"","----Screens, not less than 80 cm in width","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,460129990,,0,"1  ",3.3,"","----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460192000,,0,"1  ",3.3,"","--Of bamboo","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460193000,,0,"1  ",3.3,"","--Of rattan","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460194100,,0,"1  ",0,"","---1 Mushiro, Komo and rushmats","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,460194210,,0,"1  ",2.7,"","----Straw braid","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460194290,,0,"1  ",3,"","----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460194911,,0,"1  ",6,"","-----Tatami facing","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460194919,,0,"1  ",6,"","-----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460194990,,0,"1  ",3.3,"","----(2) Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460199100,,0,"1  ",3,"","---1 Plaits and similar products of plaiting materials, whether or not assembled into strips","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,460199200,,0,"1  ",3.8,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460211100,,0,"1  ",3.4,"","---1 Fans and handscreens, and parts thereof","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,460211900,,0,"1  ",7.9,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460212000,,0,"1  ",7.9,"","--Of rattan","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460219100,,0,"1  ",3.3,"","---1 Straw envelopes for bottles","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460219910,,0,"1  ",7.9,"","----Tatamidoko","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460219991,,0,"1  ",7.9,"","-----Tatami, of the thickness not less than 8 mm, of the surface area less than 1 m2 and containing tatami facing of Igusa (Juncus effusus) or of Shichitoi (Cyperus tegetiformis)","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,460219999,,0,"1  ",7.9,"","-----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,460290010,,0,"1  ",2.5,"","--1 Fans and hand-screens, non-mechanical; frames and handles thereof and parts of such frames and handles","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,460290020,,0,"1  ",2.8,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470100010,,0,"1  ",0,"","-Unbleached","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470100090,,0,"1  ",0,"","-Semi-bleached or bleached","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470200010,,0,"1  ",0,"","-Sulphite pulp","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470200090,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470311000,,0,"1  ",0,"","--Coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470319000,,0,"1  ",0,"","--Non-coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470321000,,0,"1  ",0,"","--Coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470329000,,0,"1  ",0,"","--Non-coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470411000,,0,"1  ",0,"","--Coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470419000,,0,"1  ",0,"","--Non-coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470421000,,0,"1  ",0,"","--Coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470429000,,0,"1  ",0,"","--Non-coniferous","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470500000,,0,"1  ",0,"","Wood pulp obtained by a combination of mechanical and chemical pulping processes","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470610000,,0,"1  ",0,"","-Cotton linters pulp","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470620000,,0,"1  ",0,"","-Pulps of fibres derived from recovered (waste and scrap) paper or paperboard","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470630000,,0,"1  ",0,"","-Other, of bamboo","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,470691000,,0,"1  ",0,"","--Mechanical","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470692000,,0,"1  ",0,"","--Chemical","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470693000,,0,"1  ",0,"","--Obtained by a combination of mechanical and chemical processes","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470710010,,0,"1  ",0,"","--Of corrugated paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470710090,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470720000,,0,"1  ",0,"","-Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,470730010,,0,"1  ",0,"","--Of newspapers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470730090,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,470790000,,0,"1  ",0,"","-Other, including unsorted waste and scrap","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480100011,,0,"1  ",0,"","--Of a width exceeding 161 cm","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480100019,,0,"1  ",0,"","--Of a width not exceeding 161 cm","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480100090,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480210000,,0,"1  ",0,"","-Hand-made paper and paperboard","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480220000,,0,"1  ",0,"","-Paper and paperboard of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480240000,,0,"1  ",0,"","-Wallpaper base","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480254000,,0,"1  ",0,"","--Weighing less than 40 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480255000,,0,"1  ",0,"","--Weighing 40 g/m2 or more but not more than 150 g/m2, in rolls","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480256000,,0,"1  ",0,"","--Weighing 40 g/m2 or more but not more than 150 g/m2, in sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480257000,,0,"1  ",0,"","--Other, weighing 40 g/m2 or more but not more than 150 g/m2","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480258000,,0,"1  ",0,"","--Weighing more than 150 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480261100,,0,"1  ",0,"","---1 Carbonising base paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480261900,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480262100,,0,"1  ",0,"","---1 Carbonising base paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480262900,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480269100,,0,"1  ",0,"","---1 Carbonising base paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480269900,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480300000,,0,"1  ",0,"","Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled,Other
"392","japan","000"," World",2023,480411010,,0,"1  ",0,"","---1 Weighing not more than 300 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480411020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480419010,,0,"1  ",0,"","---1 Weighing not more than 300 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480419020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480421000,,0,"1  ",0,"","--Unbleached","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480429000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480431000,,0,"1  ",0,"","--Unbleached","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480439000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480441000,,0,"1  ",0,"","--Unbleached","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480442000,,0,"1  ",0,"","--Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480449000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480451010,,0,"1  ",0,"","---1 Weighing not more than 300 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480451020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480452010,,0,"1  ",0,"","---1 Weighing not more than 300 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480452020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480459010,,0,"1  ",0,"","---1 Weighing not more than 300 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480459020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480511000,,0,"1  ",0,"","--Semi-chemical fluting paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480512000,,0,"1  ",0,"","--Straw fluting paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480519000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480524000,,0,"1  ",0,"","--Weighing 150 g/m2 or less","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480525000,,0,"1  ",0,"","--Weighing more than 150 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480530000,,0,"1  ",0,"","-Sulphite wrapping paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480540010,,0,"1  ",0,"","--1 In rolls, weighing more than 130 g/m2","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480540020,,0,"1  ",0,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480550010,,0,"1  ",0,"","--1 In rolls, weighing more than 130 g/m2","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480550020,,0,"1  ",0,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480591000,,0,"1  ",0,"","--Weighing 150 g/m2 or less","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480592000,,0,"1  ",0,"","--Weighing more than 150 g/m2 but less than 225 g/m2","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480593000,,0,"1  ",0,"","--Weighing 225 g/m2 or more","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480610000,,0,"1  ",0,"","-Vegetable parchment","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480620000,,0,"1  ",0,"","-Greaseproof papers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480630000,,0,"1  ",0,"","-Tracing papers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480640000,,0,"1  ",0,"","-Glassine and other glazed transparent or translucent papers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480700000,,0,"1  ",0,"","Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets","MFN current bound duty rates",Other
"392","japan","000"," World",2023,480810000,,0,"1  ",0,"","-Corrugated paper and paperboard, whether or not perforated","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,480840000,,0,"1  ",0,"","-Kraft paper, creped or crinkled, whether or not embossed or perforated","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,480890000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480920000,,0,"1  ",0,"","-Self-copy paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480990100,,0,"1  ",0,"","--1 Carbon paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,480990900,,0,"1  ",0,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481013000,,0,"1  ",0,"","--In rolls","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481014000,,0,"1  ",0,"","--In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481019000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481022000,,0,"1  ",0,"","--Light-weight coated paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481029010,,0,"1  ",0,"","---1 More than 10 % by weight of the total fibre content consists of those obtained by a mechanical process","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481029020,,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481031000,,0,"1  ",0,"","--Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process, and weighing 150 g/m2 or less","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481032000,,0,"1  ",0,"","--Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process, and weighing more than 150 g/m2","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481039000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481092000,,0,"1  ",0,"","--Multi-ply","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481099000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481110000,,0,"1  ",0,"","-Tarred, bituminised or asphalted paper and paperboard","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481141000,,0,"1  ",0,"","--Self-adhesive","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481149000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481151010,,0,"1  ",0,"","---For milk carton","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481151090,,0,"1  ",0,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481159010,,0,"1  ",0,"","---For milk carton","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481159090,,0,"1  ",0,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481160010,,0,"1  ",0,"","--1 Waxed, paraffined or oiled paper and paperboard","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481160020,,0,"1  ",0,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481190100,,0,"1  ",0,"","--Thermal paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481190900,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481200000,,0,"1  ",0,"","Filter blocks, slabs and plates, of paper pulp","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,481310000,,0,"1  ",0,"","-In the form of booklets or tubes","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481320000,,0,"1  ",0,"","-In rolls of a width not exceeding 5 cm","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481390000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481420000,,0,"1  ",0,"","-Wallpaper and similar wall coverings, consisting of paper coated or covered, on the face side, with a grained, embossed,Other
"392","japan","000"," World",2023,481490000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481620000,,0,"1  ",0,"","-Self-copy paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481690000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481710000,,0,"1  ",0,"","-Envelopes","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481720000,,0,"1  ",0,"","-Letter cards, plain postcards and correspondence cards","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481730000,,0,"1  ",0,"","-Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery",Other
"392","japan","000"," World",2023,481810000,,0,"1  ",0,"","-Toilet paper","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481820100,,0,"1  ",0,"","--Cleansing or facial tissues","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481820200,,0,"1  ",0,"","--Handkerchiefs and towels","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481830000,,0,"1  ",0,"","-Tablecloths and serviettes","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481850000,,0,"1  ",0,"","-Articles of apparel and clothing accessories","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481890000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,481910000,,0,"1  ",0,"","-Cartons, boxes and cases, of corrugated paper or paperboard","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,481920000,,0,"1  ",0,"","-Folding cartons, boxes and cases, of non-corrugated paper or paperboard","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,481930000,,0,"1  ",0,"","-Sacks and bags, having a base of a width of 40 cm or more","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481940000,,0,"1  ",0,"","-Other sacks and bags, including cones","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481950000,,0,"1  ",0,"","-Other packing containers, including record sleeves","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,481960000,,0,"1  ",0,"","-Box files, letter trays, storage boxes and similar articles, of a kind used in offices, shops or the like",Other
"392","japan","000"," World",2023,482010000,,0,"1  ",0,"","-Registers, account books, note books, order books, receipt books,Other
"392","japan","000"," World",2023,482020000,,0,"1  ",0,"","-Exercise books","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482030000,,0,"1  ",0,"","-Binders (other than book covers), folders and file covers","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,482040000,,0,"1  ",0,"","-Manifold business forms and interleaved carbon sets","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482050000,,0,"1  ",0,"","-Albums for samples or for collections","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482090000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482110000,,0,"1  ",0,"","-Printed","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482190000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482210000,,0,"1  ",0,"","-Of a kind used for winding textile yarn","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482290000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482320000,,0,"1  ",0,"","-Filter paper and paperboard","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482340000,,0,"1  ",0,"","-Rolls, sheets and dials, printed for self-recording apparatus","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,482361000,,0,"1  ",0,"","--Of bamboo","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482369000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482370000,,0,"1  ",0,"","-Moulded or pressed articles of paper pulp","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,482390100,,0,"1  ",0,"","--1 Cards for punched-card system statistical machines, tapes for monotype and similar cards or tapes, perforated for recording","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,482390200,,0,"1  ",0,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490110000,,0,"1  ",0,"","-In single sheets, whether or not folded","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,490191000,,0,"1  ",0,"","--Dictionaries and encyclopaedias, and serial instalments thereof","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,490199000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490210000,,0,"1  ",0,"","-Appearing at least four times a week","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490290000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490300000,,0,"1  ",0,"","Children's picture, drawing or colouring books","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,490400000,,0,"1  ",0,"","Music, printed or in manuscript, whether or not bound or illustrated","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,490520000,,0,"1  ",0,"","-In book form","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490590000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490600000,,0,"1  ",0,"","Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes,Other
"392","japan","000"," World",2023,490700000,,0,"1  ",0,"","Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of title",Other
"392","japan","000"," World",2023,490810000,,0,"1  ",0,"","-Transfers (decalcomanias), vitrifiable","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,490890000,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,490900000,,0,"1  ",0,"","Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings","MFN current bound duty rates",Other
"392","japan","000"," World",2023,491000010,,0,"1  ",0,"","-Of paper or paperboard","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,491000090,,0,"1  ",0,"","-Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,491110000,,0,"1  ",0,"","-Trade advertising material, commercial catalogues and the like","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,491191010,,0,"1  ",0,"","---Photographs","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,491191090,,0,"1  ",0,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,491199000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500100010,,0,"1  ",,"140yen/kg","-Concerning the quantity of Silk-worm cocoons in this subheading (evaluated as Raw silk stipulated by a Cabinet Order) and the quantity of Raw silk in 5002.00-2, for the quantity (quota) stipulated by a Cabinet Order on the basis of 798 ton, in consideration of the quantity of prospective domestic demand in the current fiscal year (April-March) with deduction of the quantity of prospective domestic production, international market situation and other relevant conditions, hereinafter referred to as ""the Pooled Quota"" in subheading 5002.00",Other
"392","japan","000"," World",2023,500100010,,8,"0  ",,"2,968yen/kg","-Concerning the quantity of Silk-worm cocoons in this subheading (evaluated as Raw silk stipulated by a Cabinet Order) and the quantity of Raw silk in 5002.00-2, for the quantity (quota) stipulated by a Cabinet Order on the basis of 798 ton, in consideration of the quantity of prospective domestic demand in the current fiscal year (April-March) with deduction of the quantity of prospective domestic production, international market situation and other relevant conditions,Other
"392","japan","000"," World",2023,500100090,,0,"1  ",,"2,523yen/kg","-Other","MFN current bound duty rates","S","",Other
"392","japan","000"," World",2023,500100090,,1,"F  ",,"1,146.82yen/kg","-Other","Japan-EU EPA","S","",Other
"392","japan","000"," World",2023,500100090,,5,"0  ",0,"","-Other","Least Developed Countries (LDC) duties","A","","",Other
"392","japan","000"," World",2023,500100090,,8,"0  ",,"2,968yen/kg","-Other","General duty","S","",Other
"392","japan","000"," World",2023,500200100,,0,"1  ",0,"","-1 Wild silk","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500200211,,0,"1  ",7.5,"","---Double cocoons silk","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500200211,,8,"0  ",,"8,209yen/kg","---Double cocoons silk","General duty","S","",Other
"392","japan","000"," World",2023,500200215,,0,"1  ",7.5,"","----20/22 denier","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500200215,,8,"0  ",,"8,209yen/kg","----20/22 denier","General duty","S","",Other
"392","japan","000"," World",2023,500200216,,0,"1  ",7.5,"","----26/29 denier","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500200216,,8,"0  ",,"8,209yen/kg","----26/29 denier","General duty","S","",Other
"392","japan","000"," World",2023,500200217,,0,"1  ",7.5,"","----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,500200217,,8,"0  ",,"8,209yen/kg","----Other","General duty","S","",Other
"392","japan","000"," World",2023,500200221,,0,"1  ",,"6,978yen/kg","---Double cocoons silk","MFN current bound duty rates","S","",Other
"392","japan","000"," World",2023,500200221,,1,"F  ",,"3,171.82yen/kg","---Double cocoons silk","Japan-EU EPA","S","",Other
"392","japan","000"," World",2023,500200221,,5,"0  ",0,"","---Double cocoons silk","Least Developed Countries (LDC) duties","A","","",Other
"392","japan","000"," World",2023,500200221,,8,"0  ",,"8,209yen/kg","---Double cocoons silk","General duty","S","",Other
