"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",Industry
"036","australia","000"," World",2023,41032090,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41033010,,0,"2  ",5,"","-- Goods without hair on, which have undergone a tanning (including pre-tanning) process which is reversible","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,41033090,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41039020,,0,"2  ",0,"","-- Of goats or kids","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41039030,,0,"2  ",0,"","-- Of camels (including dromedaries)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41039091,,0,"2  ",5,"","--- Goods without hair on, which have undergone a tanning (including pre-tanning) process which is reversible","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,41039099,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41041110,,0,"2  ",0,"","--- Pre-tanned","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41041190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41041910,,0,"2  ",0,"","--- Pre-tanned","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41041990,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41044100,,0,"2  ",5,"","-- Full grains, unsplit; grain splits","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,41044900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41051010,,0,"2  ",0,"","-- Pre-tanned","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41051090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41053000,,0,"2  ",5,"","- In the dry state (crust)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41062110,,0,"2  ",0,"","--- Pre-tanned","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41062190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41062200,,0,"2  ",5,"","-- In the dry state (crust)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41063100,,0,"2  ",5,"","-- In the wet state (including wet-blue)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41063200,,0,"2  ",5,"","-- In the dry state (crust)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41064010,,0,"2  ",0,"","-- Vegetable pre-tanned","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41064090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41069100,,0,"2  ",5,"","-- In the wet state (including wet-blue)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41069200,,0,"2  ",5,"","-- In the dry state (Crust)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41071100,,0,"2  ",5,"","-- Full grains, unsplit","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,41071200,,0,"2  ",5,"","-- Grain splits","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41071900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41079100,,0,"2  ",5,"","-- Full grains, unsplit","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,41079200,,0,"2  ",5,"","-- Grain splits","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41079900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41120000,,0,"2  ",5,"","LEATHER FURTHER PREPARED AFTER TANNING OR CRUSTING, INCLUDING PARCHMENT-DRESSED LEATHER, OF SHEEP OR LAMB, WITHOUT WOOL ON, WHETHER OR NOT SPLIT,Other
"036","australia","000"," World",2023,41131000,,0,"2  ",5,"","- Of goats or kids","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41132000,,0,"2  ",5,"","- Of swine","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41133000,,0,"2  ",5,"","- Of reptiles","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41139000,,0,"2  ",5,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41141000,,0,"2  ",5,"","- Chamois (including combination chamois) leather","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41142000,,0,"2  ",5,"","- Patent leather and patent laminated leather; metallised leather","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,41151000,,0,"2  ",5,"","- Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls","MFN applied duty rates",Other
"036","australia","000"," World",2023,41152000,,0,"2  ",0,"","- Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,42010000,,0,"2  ",5,"","SADDLERY AND HARNESS FOR ANY ANIMAL (INCLUDING TRACES, LEADS, KNEE PADS, MUZZLES, SADDLE CLOTHS,Other
"036","australia","000"," World",2023,42021110,,0,"2  ",5,"","--- Brief-cases, portfolios and the like","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42021190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42021210,,0,"2  ",5,"","--- Goods, as follows: (a) attache or executive-cases; (b) brief-cases, portfolios and the like; (c) suit-cases; (d) trunks","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,42021290,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42021900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42022100,,0,"2  ",5,"","-- With outer surface of leather or of composition leather:","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42022200,,0,"2  ",5,"","-- With outer surface of sheeting of plastics or of textile materials","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42022900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42023110,,0,"2  ",5,"","--- Goods, as follows: (a) billfolds; (b) coin purses; (c) key containers; (d) smoking requisites; (e) spectacle cases; (f) wallets and wallet-purses","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42023190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42023210,,0,"2  ",5,"","--- Goods, as follows: (a) billfolds; (b) coin purses; (c) key containers; (d) smoking requisites; (e) spectacle cases; (f) wallets and wallet-purses","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42023290,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42023900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42029110,,0,"2  ",5,"","--- Goods, as follows: (a) golf bags; (b) gun, revolver and pistol cases and covers; (c) pen and pencil cases","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,42029190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42029210,,0,"2  ",5,"","--- Goods, as follows: (a) golf bags; (b) gun, revolver and pistol cases and covers; (c) pen and pencil cases","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,42029290,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42029900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42031000,,0,"2  ",5,"","- Articles of apparel","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42032110,,0,"2  ",5,"","--- Mittens and mitts, of leather and furskin or of leather and artificial fur","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42032190,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42032910,,0,"2  ",5,"","--- Mittens and mitts, of leather and furskin or of leather and artificial fur","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42032990,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42033000,,0,"2  ",5,"","- Belts and bandoliers","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42034010,,0,"2  ",5,"","-- Wrist straps","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42034090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42050010,,0,"2  ",5,"","- Parts of coats, jackets, and the like","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,42050020,,0,"2  ",5,"","- Articles of leather or of composition leather, of a kind used on machinery or mechanical appliances or for other technical uses","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,42050090,,0,"2  ",5,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,42060000,,0,"2  ",0,"","ARTICLES OF GUT (OTHER THAN SILK-WORM GUT), OF GOLDBEATER'S SKIN, OF BLADDERS OR OF TENDONS","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,43011000,,0,"2  ",0,"","- Of mink, whole, with or without head, tail or paws","MFN applied duty rates",Other
"036","australia","000"," World",2023,43013000,,0,"2  ",0,"","- Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb,Other
"036","australia","000"," World",2023,43016000,,0,"2  ",0,"","- Of fox, whole, with or without head, tail or paws","MFN applied duty rates",Other
"036","australia","000"," World",2023,43018000,,0,"2  ",0,"","- Other furskins, whole, with or without head, tail or paws","MFN applied duty rates",Other
"036","australia","000"," World",2023,43019000,,0,"2  ",0,"","- Heads, tails, paws and other pieces or cuttings, suitable for furriers' use","MFN applied duty rates",Other
"036","australia","000"," World",2023,43021100,,0,"2  ",5,"","-- Of mink","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43021910,,0,"2  ",5,"","--- Of rabbit or hare","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43021990,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43022000,,0,"2  ",5,"","- Heads, tails, paws and other pieces or cuttings, not assembled","MFN applied duty rates",Other
"036","australia","000"," World",2023,43023000,,0,"2  ",5,"","- Whole skins and pieces or cuttings thereof, assembled","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,43031000,,0,"2  ",5,"","- Articles of apparel and clothing accessories","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43039000,,0,"2  ",5,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43040010,,0,"2  ",5,"","- Articles partly or wholly made up","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,43040090,,0,"2  ",5,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44011100,,0,"2  ",0,"","-- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44011200,,0,"2  ",0,"","-- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44012100,,0,"2  ",5,"","-- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44012200,,0,"2  ",5,"","-- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44013100,,0,"2  ",0,"","-- Wood pellets","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44013200,,0,"2  ",0,"","-- Wood briquettes","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44013900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44014100,,0,"2  ",0,"","-- Sawdust","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44014900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44021000,,0,"2  ",0,"","- Of bamboo","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44022000,,0,"2  ",0,"","- Of shell or nut","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44029000,,0,"2  ",0,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44031100,,0,"2  ",0,"","-- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44031200,,0,"2  ",0,"","-- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44032100,,0,"2  ",0,"","-- Of pine (Pinus spp.), of which the smallest cross-sectional dimension is 15 cm or more","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44032200,,0,"2  ",0,"","-- Of pine (Pinus spp.), Other","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44032300,,0,"2  ",0,"","-- Of fir (Abies spp.) and spruce (Picea spp.), of which the smallest cross-sectional dimension is 15 cm or more","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44032400,,0,"2  ",0,"","-- Of fir (Abies spp.) and spruce (Picea spp.), other","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44032500,,0,"2  ",0,"","-- Other, of which the smallest cross-sectional dimension is 15 cm or more","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44032600,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44034100,,0,"2  ",0,"","-- Dark Red Meranti, Light Red Meranti and Meranti Bakau","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44034200,,0,"2  ",0,"","-- Teak","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44034900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44039100,,0,"2  ",0,"","-- Of oak (Quercus spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44039300,,0,"2  ",0,"","-- Of beech (Fagus spp.), of which the smallest cross-sectional dimension is 15 cm or more","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44039400,,0,"2  ",0,"","-- Of beech (Fagus spp.), other","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44039500,,0,"2  ",0,"","-- Of birch (Betula spp.), of which the smallest cross-sectional dimension is 15 cm or more","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44039600,,0,"2  ",0,"","-- Of birch (Betula spp.), other","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44039700,,0,"2  ",0,"","-- Of poplar and aspen (Populus spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44039800,,0,"2  ",0,"","-- Of eucalyptus (Eucalyptus spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44039900,,0,"2  ",0,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44041000,,0,"2  ",5,"","- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44042000,,0,"2  ",5,"","- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44050000,,0,"2  ",0,"","WOOD WOOL; WOOD FLOUR","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44061100,,0,"2  ",5,"","-- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44061200,,0,"2  ",5,"","-- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44069100,,0,"2  ",5,"","-- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44069200,,0,"2  ",5,"","-- Non-coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071110,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071191,,0,"2  ",0,"","---- Wood that: (a) is cut to size for making staves; or (b) has a cross-sectional area of 450 cm2 or greater","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071199,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071210,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071291,,0,"2  ",0,"","---- Wood that: (a) is cut to size for making staves; or (b) has a cross-sectional area of 450 cm2 or greater","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071299,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071310,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071391,,0,"2  ",0,"","---- Wood that:(a) is cut to size for making staves; or","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071399,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071410,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071491,,0,"2  ",0,"","---- Wood that:(a) is cut to size for making staves; or(b) has a cross-sectional area of 450 cm2 or greater","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071499,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071910,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071991,,0,"2  ",0,"","---- Wood that: (a) is redwood (Sequoia sempervirens); or (b) is western red cedar (Thuja plicata); or (c) is cut to size for making staves; or (d) has a cross-sectional area of 450 cm2 or greater","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44071999,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072100,,0,"2  ",0,"","-- Mahogany (Swietenia spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072200,,0,"2  ",0,"","-- Virola, Imbuia and Balsa","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44072310,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072390,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072510,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072590,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072600,,0,"2  ",0,"","-- White Lauan, White Meranti, White Seraya, Yellow Meranti and Alan","MFN applied duty rates",Other
"036","australia","000"," World",2023,44072710,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072790,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072810,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072890,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44072910,0,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","S",,Other
"036","australia","000"," World",2023,44072991,,0,"2  ",5,"","---- Mandio-queira, Pau amarelo, Quaruba and Tauari","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,44072992,,0,"2  ",0,"","---- Tropical wood specified in Additional Note 2 to this Chapter, other than goods of 4407.21.00, 4407.22.00, 4407.25, 4407.26.00,Other
"036","australia","000"," World",2023,44072993,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079110,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079200,,0,"2  ",0,"","-- Of beech (Fagus spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079310,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079390,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079410,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079490,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079510,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079590,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079600,,0,"2  ",5,"","-- of birch (Betula spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079700,,0,"2  ",5,"","-- Of poplar and aspen (Populus spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079910,,0,"2  ",5,"","--- Planed or sanded","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079991,,0,"2  ",0,"","---- Ebony (Diospyros spp.)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44079999,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44081011,,0,"2  ",5,"","--- In the form of plywood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44081012,,0,"2  ",5,"","--- Other, with at least one outer ply of non-coniferous wood, other than Mandio-queira, Pau amarelo, Quaruba or Tauari",Other
"036","australia","000"," World",2023,44081013,,0,"2  ",0,"","--- Other, with at least one ply of tropical wood specified in Additional Note 2 to this Chapter, other than Mandio-queira, Pau amarelo, Quaruba or Tauari",Other
"036","australia","000"," World",2023,44081019,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44081090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44083111,,0,"2  ",5,"","---- In the form of plywood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44083112,,0,"2  ",5,"","---- Other, with at least one outer ply of non-coniferous wood, including Dark Red Meranti, Light Red Meranti or Meranti Bakau","MFN applied duty rates",Other
"036","australia","000"," World",2023,44083119,,0,"2  ",0,"","---- Other, containing at least one ply of Dark Red Meranti, Light Red Meranti or Meranti Bakau","MFN applied duty rates","A",Other
"036","australia","000"," World",2023,44083190,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44083911,,0,"2  ",5,"","---- In the form of plywood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44083912,,0,"2  ",5,"","---- Other, with at least one outer ply of non-coniferous wood specified in Additional Note 2 to this Chapter, including Mandio-queira, Pau amarelo, Quaruba or Tauari",Other
"036","australia","000"," World",2023,44083913,,0,"2  ",0,"","---- Other, with at least one ply of tropical wood specified in Additional Note 2 to this Chapter, other than Mandio-queira, Pau amarelo, Quaruba or Tauari",Other
"036","australia","000"," World",2023,44083919,,0,"2  ",5,"","---- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44083990,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44089011,,0,"2  ",5,"","--- In the form of plywood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44089012,,0,"2  ",5,"","--- Other, with at least one outer ply of non-coniferous wood, other than Mandio-queira, Pau amarelo, Quaruba or Tauari,Other
"036","australia","000"," World",2023,44089013,,0,"2  ",5,"","--- Other, with at least one ply of tropical wood specified in Additional Note 2 to this Chapter, other than Mandio-queira, Pau amarelo, Quaruba or Tauari,Other
"036","australia","000"," World",2023,44089014,,0,"2  ",0,"","--- Other, containing at least one layer of particle board","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44089019,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44089090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44091000,,0,"2  ",5,"","- Coniferous","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44092100,,0,"2  ",5,"","-- Of bamboo","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44092200,,0,"2  ",5,"","-- of tropical wood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44092900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44101100,,0,"2  ",5,"","-- Particle board","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44101200,,0,"2  ",5,"","-- Oriented strand board (OSB)","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44101900,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44109000,,0,"2  ",5,"","- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111210,,0,"2  ",5,"","--- Of a density exceeding 0.8 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111290,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111310,,0,"2  ",5,"","--- Of a density exceeding 0.8 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111390,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111410,,0,"2  ",5,"","--- Of a density exceeding 0.8 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44111490,,0,"2  ",5,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44119200,,0,"2  ",5,"","-- Of a density exceeding 0.8 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44119300,,0,"2  ",5,"","-- Of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44119400,,0,"2  ",5,"","-- Of a density not exceeding 0.5 g/cm3","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44121010,,0,"2  ",5,"","-- Plywood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44121021,,0,"2  ",5,"","--- Goods, as follows: (a) with at least one outer ply of non-coniferous wood (including bamboo); (b) with at least one ply of tropical wood specified in Additional Note 2 to this Chapter","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44121029,,0,"2  ",0,"","--- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44121030,,0,"2  ",0,"","-- Other, with at least one ply of tropical wood specified in Additional Note 2 to this Chapter","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44121090,,0,"2  ",5,"","-- Other","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44123100,,0,"2  ",5,"","-- With at least one outer ply of tropical wood","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44123300,,0,"2  ",5,"","-- Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.),Other
"036","australia","000"," World",2023,44123400,,0,"2  ",5,"","-- Other, with at least one outer ply of non-coniferous wood not specified under 4412.33.00","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44123900,,0,"2  ",5,"","-- Other, with both outer plies of coniferous wood","MFN applied duty rates","A","",Other
"036","australia","000"," World",2023,44124110,,0,"2  ",0,"","--- With at least one outer ply of tropical wood specified in Additional Note 2 to this Chapter other than:(a) Mandio-queira; and(b) Pau amarelo; and(c) Quaruba; and(d) Tauari","MFN applied duty rates","A","",,Other
"036","australia","000"," World",2023,44124190,0,0,"2  ",5,"","--- Other","MFN applied duty rates","A","S",,Other
"036","australia","000"," World",2023,44124200,,0,"2  ",5,"","-- Other, with at least one outer ply of non-coniferous wood","MFN applied duty rates","A","",Other
