"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",ReporterISOCode,PartnerISOCode,Industry,DutyType,StandardizedAVRate,SpecificDutyAmount,Currency,Unit,OriginalSpecificDuty
156,China,000,World,2023,80620000,,5,2,0,"","-Dried","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80620000,,5,3,0,"","-Dried","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80620000,,5,4,0,"","-Dried","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80711000,,0,2,25,"","--Watermelons","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,80711000,,5,2,0,"","--Watermelons","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80711000,,5,3,25,"","--Watermelons","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,80711000,,5,4,0,"","--Watermelons","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719100,,0,2,12,"","---Hami melons","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,80719100,,5,2,0,"","---Hami melons","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719100,,5,3,0,"","---Hami melons","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719100,,5,4,0,"","---Hami melons","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719200,,0,2,12,"","---Cantaloupe and Galia melons","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,80719200,,5,2,0,"","---Cantaloupe and Galia melons","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719200,,5,3,0,"","---Cantaloupe and Galia melons","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719200,,5,4,0,"","---Cantaloupe and Galia melons","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719900,,0,2,12,"","---Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,80719900,,5,2,0,"","---Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719900,,5,3,0,"","---Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80719900,,5,4,0,"","---Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80720000,,0,2,25,"","-Papaws (papayas)","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,80720000,,5,2,0,"","-Papaws (papayas)","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80720000,,5,3,0,"","-Papaws (papayas)","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80720000,,5,4,0,"","-Papaws (papayas)","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80810000,,0,2,10,"","-Apples","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80810000,,5,2,0,"","-Apples","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80810000,,5,3,0,"","-Apples","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80810000,,5,4,0,"","-Apples","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830100,,0,2,12,"","---Ya pears, Hsueh pears","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,80830100,,5,2,0,"","---Ya pears, Hsueh pears","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830100,,5,3,0,"","---Ya pears, Hsueh pears","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830100,,5,4,0,"","---Ya pears, Hsueh pears","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830200,,0,2,12,"","---Xiang pears","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,80830200,,5,2,0,"","---Xiang pears","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830200,,5,3,0,"","---Xiang pears","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830200,,5,4,0,"","---Xiang pears","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830900,,0,2,10,"","---Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80830900,,5,2,0,"","---Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830900,,5,3,0,"","---Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80830900,,5,4,0,"","---Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80840000,,0,2,16,"","-Quinces","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,16,0,,,""
156,China,000,World,2023,80840000,,5,2,0,"","-Quinces","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80840000,,5,3,0,"","-Quinces","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80840000,,5,4,0,"","-Quinces","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80910000,,0,2,25,"","-Apricots","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,80910000,,5,2,0,"","-Apricots","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80910000,,5,3,0,"","-Apricots","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80910000,,5,4,0,"","-Apricots","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80921000,,0,2,10,"","--Sour cherries (Prunus cerasus)","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80921000,,5,2,0,"","--Sour cherries (Prunus cerasus)","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80921000,,5,3,0,"","--Sour cherries (Prunus cerasus)","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80921000,,5,4,0,"","--Sour cherries (Prunus cerasus)","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80929000,,0,2,10,"","--Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80929000,,5,2,0,"","--Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80929000,,5,3,0,"","--Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80929000,,5,4,0,"","--Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80930000,,0,2,10,"","-Peaches, including nectarines","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80930000,,5,2,0,"","-Peaches, including nectarines","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80930000,,5,3,0,"","-Peaches, including nectarines","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80930000,,5,4,0,"","-Peaches, including nectarines","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80940000,,0,2,10,"","-Plums and sloes","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,10,0,,,""
156,China,000,World,2023,80940000,,5,2,0,"","-Plums and sloes","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80940000,,5,3,0,"","-Plums and sloes","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,80940000,,5,4,0,"","-Plums and sloes","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81010000,,0,2,14,"","-Strawberries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,14,0,,,""
156,China,000,World,2023,81010000,,5,2,0,"","-Strawberries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81010000,,5,3,0,"","-Strawberries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81010000,,5,4,0,"","-Strawberries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81020000,,0,2,25,"","-Raspberries, blackberries, mulberries and loganberries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,81020000,,5,2,0,"","-Raspberries, blackberries, mulberries and loganberries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81020000,,5,3,0,"","-Raspberries, blackberries, mulberries and loganberries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81020000,,5,4,0,"","-Raspberries, blackberries, mulberries and loganberries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81030000,,0,2,25,"","-Black, white or red currants and gooseberries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,81030000,,5,2,0,"","-Black, white or red currants and gooseberries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81030000,,5,3,0,"","-Black, white or red currants and gooseberries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81030000,,5,4,0,"","-Black, white or red currants and gooseberries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81040000,,0,2,30,"","-Cranberries,bilberries and other fruits of the genus Vaccinium","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81040000,,5,2,0,"","-Cranberries,bilberries and other fruits of the genus Vaccinium","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81040000,,5,3,30,"","-Cranberries,bilberries and other fruits of the genus Vaccinium","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81040000,,5,4,0,"","-Cranberries,bilberries and other fruits of the genus Vaccinium","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81050000,,0,2,20,"","-Kiwifruit","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81050000,,5,2,0,"","-Kiwifruit","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81050000,,5,3,0,"","-Kiwifruit","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81050000,,5,4,0,"","-Kiwifruit","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81060000,,0,2,20,"","-Durian","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81060000,,5,2,0,"","-Durian","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81060000,,5,3,0,"","-Durian","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81060000,,5,4,0,"","-Durian","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81070000,,0,2,20,"","-Persimmons","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81070000,,5,2,0,"","-Persimmons","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81070000,,5,3,0,"","-Persimmons","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81070000,,5,4,0,"","-Persimmons","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090100,,0,2,30,"","---Lychee","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81090100,,5,2,0,"","---Lychee","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090100,,5,3,0,"","---Lychee","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090100,,5,4,0,"","---Lychee","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090300,,0,2,12,"","---Longan","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,12,0,,,""
156,China,000,World,2023,81090300,,5,2,0,"","---Longan","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090300,,5,3,0,"","---Longan","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090300,,5,4,0,"","---Longan","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090400,,0,2,20,"","---Rambutan","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090400,,5,2,0,"","---Rambutan","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090400,,5,3,0,"","---Rambutan","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090400,,5,4,0,"","---Rambutan","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090500,,0,2,20,"","---Sugar apple","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090500,,5,2,0,"","---Sugar apple","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090500,,5,3,0,"","---Sugar apple","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090500,,5,4,0,"","---Sugar apple","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090600,,0,2,20,"","---Carambola","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090600,,5,2,0,"","---Carambola","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090600,,5,3,0,"","---Carambola","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090600,,5,4,0,"","---Carambola","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090700,,0,2,20,"","---Wax apple","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090700,,5,2,0,"","---Wax apple","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090700,,5,3,0,"","---Wax apple","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090700,,5,4,0,"","---Wax apple","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090800,,0,2,20,"","---Dragon fruit","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090800,,5,2,0,"","---Dragon fruit","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090800,,5,3,0,"","---Dragon fruit","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090800,,5,4,0,"","---Dragon fruit","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090900,,0,2,20,"","---Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,20,0,,,""
156,China,000,World,2023,81090900,,5,2,0,"","---Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090900,,5,3,0,"","---Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81090900,,5,4,0,"","---Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81110000,,0,2,30,"","-Strawberries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81110000,,5,2,0,"","-Strawberries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81110000,,5,3,0,"","-Strawberries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81110000,,5,4,0,"","-Strawberries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81120000,,0,2,30,"","-Raspberries, blackberries, mulberries, loganberries, black, white or red cur-rants and gooseberries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81120000,,5,2,0,"","-Raspberries, blackberries, mulberries, loganberries, black, white or red cur-rants and gooseberries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81120000,,5,3,0,"","-Raspberries, blackberries, mulberries, loganberries, black, white or red cur-rants and gooseberries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81120000,,5,4,0,"","-Raspberries, blackberries, mulberries, loganberries, black, white or red cur-rants and gooseberries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81190100,,0,2,30,"","---Chestnuts, in shell","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81190100,,5,2,0,"","---Chestnuts, in shell","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81190100,,5,3,0,"","---Chestnuts, in shell","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81190100,,5,4,0,"","---Chestnuts, in shell","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81190900,,0,2,30,"","---Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81190900,,5,2,0,"","---Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81190900,,5,3,30,"","---Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81190900,,5,4,0,"","---Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81210000,,0,2,30,"","-Cherries","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81210000,,5,2,0,"","-Cherries","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81210000,,5,3,30,"","-Cherries","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,30,0,,,""
156,China,000,World,2023,81210000,,5,4,0,"","-Cherries","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81290000,,0,2,25,"","-Other","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,81290000,,5,2,0,"","-Other","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81290000,,5,3,0,"","-Other","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81290000,,5,4,0,"","-Other","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81310000,,0,2,25,"","-Apricots","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,81310000,,5,2,0,"","-Apricots","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81310000,,5,3,0,"","-Apricots","Least-developed countries (LDC) duties for Timor-Leste and Myanmar","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81310000,,5,4,0,"","-Apricots","Least-developed countries (LDC) duties for 16 countries (implemented on September 1st, 2022)","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
156,China,000,World,2023,81320000,,0,2,25,"","-Prunes","MFN applied duty rates","A","",,CHN,WLD,Metals,CONDITIONAL,25,0,,,""
156,China,000,World,2023,81320000,,5,2,0,"","-Prunes","Least-developed countries (LDC) duties for 42 countries","A","",,CHN,WLD,Metals,CONDITIONAL,0,0,,,""
