src_id,dst_id,distance_km
d269e6c1-c2a2-4332-bb09-5db24b0e2742,394fc048-6ec4-4b16-a3cf-49f36dc1069d,10.714998721450542
394fc048-6ec4-4b16-a3cf-49f36dc1069d,24f72af0-6036-4c09-ac1d-5adb48b72935,10.717048426469747
24f72af0-6036-4c09-ac1d-5adb48b72935,053d3a81-6e01-4146-a51a-54e4792775e1,10.719129645776526
053d3a81-6e01-4146-a51a-54e4792775e1,da81421a-e918-4823-a2aa-1a115edd50e8,10.721242163617807
da81421a-e918-4823-a2aa-1a115edd50e8,34a52860-f101-4992-ad90-02c90023685d,10.723385680198033
34a52860-f101-4992-ad90-02c90023685d,64fdbfa5-a508-4c37-b26d-a778037f83a4,10.72556053918976
64fdbfa5-a508-4c37-b26d-a778037f83a4,c1bc95a8-7712-4421-86ff-fd4844398dd6,10.727766108589515
c1bc95a8-7712-4421-86ff-fd4844398dd6,fda35a10-7e34-44f9-8c20-bbff88d7c148,10.730002795519407
fda35a10-7e34-44f9-8c20-bbff88d7c148,60be231a-a3cb-497a-855a-c9731cf6ab0d,10.732270120715793
60be231a-a3cb-497a-855a-c9731cf6ab0d,f2f628a1-f45b-4fe8-a323-a2ebce4aa13e,10.734568238686201
f2f628a1-f45b-4fe8-a323-a2ebce4aa13e,12cbedf6-8772-4c63-8280-45842c6aeb62,10.736896911981072
12cbedf6-8772-4c63-8280-45842c6aeb62,ff66d903-ad3e-4fc2-b0e3-472efb4cb226,10.739256060560049
ff66d903-ad3e-4fc2-b0e3-472efb4cb226,24f0890a-13fb-4939-9a18-51cc545f5a1e,10.741645716774647
24f0890a-13fb-4939-9a18-51cc545f5a1e,0c2fd758-8b5c-4113-bc8e-0f21a6e79169,10.7440655018722
0c2fd758-8b5c-4113-bc8e-0f21a6e79169,6a5acda7-1e8a-4bb2-8826-867e6ea0b1fa,10.746515686127578
6a5acda7-1e8a-4bb2-8826-867e6ea0b1fa,fda669e2-1192-47d0-8ec2-29634621185a,10.748995788823816
fda669e2-1192-47d0-8ec2-29634621185a,476f1c3e-8dff-4296-a11d-d75b737a6b16,10.751506086455281
476f1c3e-8dff-4296-a11d-d75b737a6b16,79dde044-6434-4cb2-b772-cf6cae0262c2,10.75404621145455
